cites_count.currentYear,cites_count.L5Y.mean,cites_count.L5Y.median,cites_count.L5Y.std,cites_count.speed.mean,cites_count.speed.median,cites_count.speed.std,cites_count.acc.mean,cites_count.acc.median,cites_count.acc.std,cites_publication.currentYear,publications.currentYear,publications.L5Y.mean,publications.L5Y.median,publications.L5Y.std,publications.speed.mean,publications.speed.median,publications.speed.std,publications.acc.mean,publications.acc.median,publications.acc.std,authors_total.currentYear,authors_total.L5Y.mean,authors_total.L5Y.median,authors_total.L5Y.std,authors_total.speed.mean,authors_total.speed.median,authors_total.speed.std,authors_total.acc.mean,authors_total.acc.median,authors_total.acc.std,countries_count.currentYear,countries_count.L5Y.mean,countries_count.L5Y.median,countries_count.L5Y.std,countries_count.speed.mean,countries_count.speed.median,countries_count.speed.std,countries_count.acc.mean,countries_count.acc.median,countries_count.acc.std,countries_total.currentYear,countries_total.L5Y.mean,countries_total.L5Y.median,countries_total.L5Y.std,countries_total.speed.mean,countries_total.speed.median,countries_total.speed.std,countries_total.acc.mean,countries_total.acc.median,countries_total.acc.std,articles_count.currentYear,articles_count.L5Y.mean,articles_count.L5Y.median,articles_count.L5Y.std,articles_count.speed.mean,articles_count.speed.median,articles_count.speed.std,articles_count.acc.mean,articles_count.acc.median,articles_count.acc.std,conf_count.currentYear,conf_count.L5Y.mean,conf_count.L5Y.median,conf_count.L5Y.std,conf_count.speed.mean,conf_count.speed.median,conf_count.speed.std,conf_count.acc.mean,conf_count.acc.median,conf_count.acc.std,field_count.currentYear,field_count.L5Y.mean,field_count.L5Y.median,field_count.L5Y.std,field_count.speed.mean,field_count.speed.median,field_count.speed.std,field_count.acc.mean,field_count.acc.median,field_count.acc.std,field_total.currentYear,field_total.L5Y.mean,field_total.L5Y.median,field_total.L5Y.std,field_total.speed.mean,field_total.speed.median,field_total.speed.std,field_total.acc.mean,field_total.acc.median,field_total.acc.std,access_open_count.currentYear,access_open_count.L5Y.mean,access_open_count.L5Y.median,access_open_count.L5Y.std,access_open_count.speed.mean,access_open_count.speed.median,access_open_count.speed.std,access_open_count.acc.mean,access_open_count.acc.median,access_open_count.acc.std,access_closed_count.currentYear,access_closed_count.L5Y.mean,access_closed_count.L5Y.median,access_closed_count.L5Y.std,access_closed_count.speed.mean,access_closed_count.speed.median,access_closed_count.speed.std,access_closed_count.acc.mean,access_closed_count.acc.median,access_closed_count.acc.std,sponsor_total.currentYear,sponsor_total.L5Y.mean,sponsor_total.L5Y.median,sponsor_total.L5Y.std,sponsor_total.speed.mean,sponsor_total.speed.median,sponsor_total.speed.std,sponsor_total.acc.mean,sponsor_total.acc.median,sponsor_total.acc.std,class
2813,58975.16667,66085,40521.2967,19533.6,19551,11021.85381,10105.75,8717,5875.318452,0.748337,3759,4879.833333,5005,605.643597,490.4,232,697.22543,458.25,119.5,685.194072,3294,5570.333333,5973.5,1325.149753,1425.6,1325,975.877964,1151.75,819.5,796.069668,126,136.833333,129.5,13.496913,12.4,6,13.557286,17.5,21,12.233833,12273,16620.33333,17337,2615.437452,2327.8,1460,2807.803002,2195.25,1388.5,2546.273535,2906,3414.833333,3436,341.99732,343.2,162,407.385812,301.5,263.5,258.408591,370,458.5,467,45.959765,41.8,28,43.956797,33,20.5,39.353102,28,28,28,0,0,0,0,0,0,0,6350,8007.5,8132,982.116236,910.6,332,1142.750541,700,309,1004.39534,1599,1882.666667,1856,287.95671,280.6,217,230.322166,200.25,98.5,224.339586,2452,3055,3170.5,300.278537,240,119,298.851134,180.25,22,330.069058,1571,1452.833333,1443.5,527.062583,446.4,314,273.021611,157,117.5,172.975913,1
5509,129082.5,133174,95129.38324,48583.4,44429,11305.76257,12630.25,12561,7026.779982,0.747896,7366,9783,10239.5,1234.502329,830.4,251,1370.156487,1011,394.5,1426.234436,3122,5158.166667,5415.5,1268.016943,1527.2,1569,837.284121,1128.25,1038.5,476.129797,162,165.166667,164.5,9.495613,9.4,11,6.228965,6,7,4.898979,25203,32557.83333,33648.5,4738.176587,4725.4,3368,4558.90999,3602.25,2236,4195.870937,5983,7674.333333,7996,862.999112,586.2,242,953.004827,620,127,1061.94256,657,815.833333,850,87.798443,94.4,75,80.017498,80.5,60,82.891495,28,28,28,0,0,0,0,0,0,0,11506,15465.83333,16218,2004.980341,1385.4,493,2272.29054,1487.5,481,2322.718881,2241,3007.166667,3202.5,442.679756,346.6,222,425.663365,345,172,457.025163,4236,4831.833333,4900.5,378.218147,358,225,415.435314,327.5,235.5,326.139541,2039,1832.333333,1855,701.090199,576.6,492,372.520872,283,255,265.255851,1
4056,94402.16667,97234.5,68258.8079,34800.8,38392,8267.518261,8289,8043,7056.563706,0.671301,6042,8503,8870.5,1251.289894,952.4,328,1463.596358,919,275,1391.778718,1107,1596.666667,1689.5,246.592511,157,55,224.245401,179,98.5,214.29419,145,149.833333,147,9.304121,8.4,5,5.128353,7.25,9.5,4.856267,18205,22695.66667,22898,3010.14436,2941.4,1620,3292.596893,2358.75,1420.5,2605.122054,4625,5990,6185.5,696.409075,562.6,210,796.215926,481.5,106.5,793.264353,543,1027,1096,248.601689,180.4,103,205.855046,205.75,136,180.191334,28,28,28,0,0,0,0,0,0,0,10513,14593.33333,15165.5,2106.416926,1747.2,738,2425.274356,1524.5,438,2336.801446,1662,2072.833333,2118,298.03719,270.6,184,271.520349,206,55,310.090309,4436,5862.166667,6071.5,722.086814,595,323,800.720613,580.25,264,672.229809,1883,1877.166667,1778,550.803928,500.4,374,384.056376,222.25,154.5,149.680493,1
2078,48874.66667,53485,34782.38831,17983.8,17883,7510.711864,10619.5,8319.5,6915.910858,0.58684,3541,4815.666667,5006,663.496697,468.8,165,706.542072,526.75,168,759.190084,850,1134.666667,1098,275.030665,328.8,253,280.493672,359,386,216.497883,126,133.666667,131.5,10.443499,9.6,9,7.46994,10.75,9.5,5.251984,7649,9993.666667,10077.5,1550.437702,1361,764,1703.668248,1762,1520.5,1200.200261,2719,3322.5,3391,354.489351,308.6,125,390.956903,389.75,308.5,319.813878,298,552.166667,615,131.507287,73.8,23,89.07132,52.5,38.5,59.388551,27,27.833333,28,0.408248,0.2,0,0.447214,0.25,0,0.5,6250,8318.166667,8549,1141.415685,907.8,326,1258.595328,886.75,275,1351.314268,1345,1569.333333,1565,181.183516,155.6,99,162.318514,173.75,102.5,157.964922,2468,3272.5,3414.5,406.372612,268.2,62,425.594525,290.75,94.5,454.172049,1317,1175.5,1199,357.924992,268.8,276,160.283187,113,87.5,117.50461,1
602,20419,20411.5,15198.92159,7330,7937,4436.330578,5224.25,3728.5,4662.461179,0.456061,1320,1913.166667,2009.5,295.941492,218.4,92,285.591141,214.75,84.5,286.445312,634,871.5,904,121.379982,92.4,42,110.807491,98.25,60,98.10666,56,57.666667,57.5,4.226898,5,5,3.082207,4.75,4.5,1.707825,2022,2934.166667,3085,460.538562,367.4,157,466.118869,277,26,515.41957,1100,1527,1601.5,212.255506,145.8,70,211.895493,145.75,40,236.950593,148,290,312,78.569714,64.2,41,47.667599,45,30.5,49.281504,27,26.833333,27,0.408248,0.4,0,0.547723,0.25,0,0.5,2881,3867.333333,4020,497.670842,415.8,249,498.37205,353.5,149.5,466.113362,284,390.833333,426,69.447582,61.6,32,58.926225,60.75,49,61.353484,1160,1544.166667,1632,193.231899,139.2,88,187.511866,129,67.5,169.915665,1026,1045,1071.5,285.254974,238.6,194,115.517531,151.75,161,60.719986,1
3919,100202.3333,101847,75309.35677,39017.2,37802,7257.064951,8138.5,7564,6474.495476,0.678028,5780,7743.833333,7948,1030.809666,769.6,313,1174.566643,829,257.5,1235.174212,1033,1299,1345,147.95675,132.6,79,153.353513,141,84.5,161.474456,127,145.833333,143.5,14.770466,14.6,15,10.114346,9.25,10,3.095696,10640,13393.66667,13543,1794.91244,1605.4,745,1819.467037,1337.75,479,1941.876648,4598,5744.333333,5821,618.322462,512.4,228,730.223801,439.5,97.5,718.551552,507,653,664,99.029289,98,67,69.126695,87.5,99,46.943228,28,28,28,0,0,0,0,0,0,0,9495,12388.16667,12695.5,1541.010502,1306,549,1735.589813,1050.5,162,1880.696768,1493,2177,2287.5,363.999451,287.6,149,330.577222,197,25,356.340661,4255,4882.666667,4885,406.100316,437.2,256,414.361195,308,117,409.529812,1885,1788.333333,1695,672.207309,541.4,486,325.807151,362.75,357.5,45.726542,1
2243,40122.5,43732,27170.71737,13625.2,13074,6484.759417,9161.25,10299,3114.653258,0.678463,3306,4317.833333,4381.5,575.964727,511.4,236,639.432405,444.25,167.5,660.297092,3800,4978.833333,4555.5,1381.199105,1340.4,1111,1186.355891,893.25,575.5,936.123345,144,149.833333,148,14.661742,14.2,17,6.870226,8,8.5,6.055301,10843,13714,13042.5,2838.472336,2645,2079,2463.960531,2081.75,1278,2354.539074,2536,3007.833333,2983,295.692013,259.6,105,330.274583,266.75,132.5,310.160577,263,470.5,508.5,120.551649,148.8,129,105.98915,101,72.5,86.575593,28,27.833333,28,0.408248,0.4,0,0.547723,0.25,0,0.5,5614,7245.166667,7270.5,977.09701,889,514,1100.658439,744.75,290.5,1062.044373,878,1080.666667,1074.5,171.410229,162.8,112,148.403841,112.5,36,164.870656,2612,3226.833333,3310.5,351.493623,356.8,220,370.226552,276.25,120.5,367.631496,1070,929.666667,892.5,373.50859,293.2,360,201.709444,112,111.5,87.821789,1
2282,44498.5,47283,30954.74436,16173.4,14666,4391.87748,6364.75,6043.5,3963.770879,0.596913,3823,4915.333333,5050,580.07195,443.4,150,662.36342,532.25,297,626.011914,3990,5553.666667,5373,1294.916625,1348.8,1121,1350.016741,1185.5,893.5,739.838946,106,122.666667,122.5,12.388166,14,11,12.569805,11,9,6.377042,9707,12760.66667,12499,2481.432946,2374.4,1774,2481.607302,2278.5,1699,1752.479672,3306,4111,4209.5,429.277999,317.4,89,480.975363,369.25,168.5,497.810121,197,412.833333,437.5,110.303974,77.4,47,83.290456,68,28,94.607963,28,28,28,0,0,0,0,0,0,0,7075,8856.833333,9024,1006.46896,837,526,1181.367005,1063.5,706.5,863.696899,854,1065.833333,1068.5,187.768386,167.2,97,156.25524,155.75,98.5,157.590979,2523,3132.5,3232.5,302.634268,229.6,119,287.771263,188.25,38.5,323.787353,2302,2162.833333,2165,689.863875,523.2,502,229.627307,286,279,93.434469,1
965,27470,26846.5,21113.76317,11257.2,11256,1935.549974,1976.75,1912.5,1341.310895,0.720149,1340,1984.5,2060.5,333.681735,235.4,93,379.32084,264,78.5,407.16827,3882,5473.166667,5258,1285.19328,1330.8,943,1339.283652,1012.75,682,922.102444,84,86.833333,85,7.082843,8.6,6,5.94138,5.5,5,5.91608,5719,7894.833333,7624.5,1758.249745,1712.2,1347,1796.328255,1419,875,1348.229951,1088,1458.333333,1496.5,209.03939,175,76,232.554295,162.25,55.5,234.275301,120,271.5,288.5,78.987974,50.8,13,64.239396,52.5,29,68.597862,28,27.833333,28,0.408248,0.4,0,0.547723,0.25,0,0.5,2471,3635.166667,3799.5,598.217825,430.2,181,695.654871,503.25,194,654.3151,365,580.833333,626.5,129.897524,103.8,96,118.140594,100.5,60,125.354165,1109,1429.333333,1463.5,170.063126,149.2,77,190.703172,144,63.5,185.553227,1014,961.166667,931.5,342.673265,284.8,281,182.566974,120,114.5,44.158804,1
1408,38908.66667,41919.5,28369.00077,13980.8,11473,5916.5458,6306.25,5263,3318.959915,0.5682,2478,4163.166667,4544.5,867.344318,491.2,315,604.82328,382,157,460.065937,3928,6358.666667,6998,2257.748229,2315.2,1701,1670.310211,1653.25,1247.5,1340.264495,135,137,136,17.87736,15.6,17,8.988882,10,11,4.242641,9596,15733.33333,17401.5,4133.683329,3797.8,2871,3521.915629,3220,1877.5,3691.893733,2015,3238.333333,3440,655.65072,419,356,358.28271,290.5,250.5,245.949182,193,424.333333,416.5,162.534509,124.6,49,134.176377,127.75,107,115.793998,28,28,28,0,0,0,0,0,0,0,4703,7640.833333,8300,1507.928568,909.4,367,1048.691232,655.5,455.5,731.374277,771,1184.333333,1229.5,209.092962,137.4,71,179.586469,172.75,106.5,186.135032,1868,2961.166667,3218.5,584.59094,342.8,212,323.8776,196.75,159.5,172.884113,913,883,871.5,387.790149,346,244,172.355737,104.5,86,103.400516,1
4010,96062,97285.5,69542.40034,35551.8,38453,8622.493879,9643.75,7083,8089.426818,0.624513,6421,8571.5,8856,1118.846683,911.2,445,1264.089277,873.25,297.5,1292.836771,5551,7752.833333,7828.5,1770.193031,2043.6,1343,1649.534874,1257.25,1167.5,1124.900403,127,144.666667,143,16.657331,15.2,14,13.754999,19.5,17,10.246951,17875,24678.83333,25665,4415.8545,4090.8,2783,4547.759965,3502.25,2198.5,4197.181227,5084,6206.833333,6322.5,617.795247,605,330,686.023688,444.25,123,658.761148,471,823.833333,897.5,181.777245,110.4,48,119.629846,73.25,35.5,97.523929,28,28,28,0,0,0,0,0,0,0,10662,14187.16667,14702.5,1835.266675,1437,694,2152.126274,1475.5,542.5,1996.493343,1518,2245.166667,2406.5,416.911222,331,210,362.169159,321,180,325.727903,4911,5897.166667,6034.5,542.369032,557.4,340,602.128558,378.25,145.5,552.415529,2366,2394.333333,2275.5,775.74678,732.2,559,508.042026,353.5,372.5,223.97098,1
1538,35289,43476,22638.61086,10754.4,13253,8713.834506,6737.5,4762.5,6787.70322,0.348043,4419,6335.833333,6450,1355.107142,1277.4,780,1312.341724,843.25,185,1424.705203,5518,7979.833333,8103,1761.516326,1925.2,1303,1803.497768,1454,1223.5,1163.892607,100,106.333333,105.5,6.022181,7.4,6,5.412947,4.75,4.5,2.061553,14041,20498.66667,21234,4343.416888,3977.8,2223,4423.966682,4023.5,2545.5,3653.988916,3653,5131.333333,5284.5,987.437627,917.4,587,986.65308,686.75,269.5,1014.82983,391,732.666667,716.5,252.330471,241,124,248.43309,178,69.5,254.805808,28,27.333333,27.5,0.816497,0.8,1,0.83666,1.25,1,0.5,7658,10295.5,10463.5,2111.975071,2044.2,1436,1919.537887,1435.75,755,1856.034729,1116,1369,1284.5,376.528883,373,250,264.551507,167.5,54.5,237.383656,3715,5041.666667,5170.5,905.635394,828.6,542,877.009293,604.75,168.5,970.035867,1382,1671.333333,1577.5,397.299719,473.2,215,445.538102,260.5,144,326.950047,1
2586,57597.66667,64611.5,40392.72313,20495.8,17027,8346.442218,9990.25,10222,5653.340745,0.683223,3785,4920.5,5111,584.1564,402.2,156,642.037927,424.5,74,743.391104,914,1265.833333,1161,286.532663,267.6,248,198.263209,319.5,324.5,65.860965,151,151,152.5,8.124038,6.8,6,4.32435,5.75,5,4.112988,9613,12093.16667,12293.5,1816.636829,1527.2,798,1674.252878,1738.25,1078,1678.931282,3083,3802.666667,3961.5,379.378263,267.4,145,403.693324,291,85.5,456.741356,327,382.166667,373,50.625751,44.2,38,43.625681,46.5,32.5,45.858478,28,28,28,0,0,0,0,0,0,0,6219,8053,8224,992.493426,806.8,364,1143.333372,668,90,1212.555428,1054,1434,1515,204.274325,157.6,68,183.894807,138,53.5,184.302288,3024,3536.666667,3578,276.872293,217.6,100,317.569363,202.75,50.5,337.457528,1655,1387.5,1340,470.352527,332.2,398,226.463463,171.75,187,37.5,1
2528,66844.83333,70851,48520.26721,24066.6,22930,8854.058437,9126.25,10626.5,3615.116446,0.589003,4292,5745,6026,736.75369,498,181,820.283792,561,167,863.240793,4160,5548.333333,5457,1212.328283,1811.6,1728,868.149066,822.5,837,269.83637,143,144,145.5,13.94274,10.6,11,10.454664,13.75,10,8.180261,15650,20657,21641.5,3199.033104,3147.2,1925,3028.847999,2490.5,1147,2744.775947,3500,4401.833333,4588.5,466.052107,319,174,495.974294,335.5,80,567.015873,240,463.333333,468.5,132.117624,97.6,109,68.493065,102.75,88.5,50.612087,28,28,28,0,0,0,0,0,0,0,7232,9630.166667,10062,1241.936136,896.4,391,1381.01966,898.25,211.5,1501.359689,1765,1863.5,1828,297.226345,260,235,146.195075,138,88.5,152.763434,2148,3078.5,3246.5,477.526439,267.4,93,366.139727,304.75,190,344.120497,1398,1211,1244.5,450.410035,348.2,330,180.304465,156.25,150.5,121.23359,1
2806,69436.33333,69265,52086.5239,27593.4,23812,7438.375885,11269,13505.5,7776.065286,0.684057,4102,5477.5,5589.5,733.026262,577.4,255,860.793994,512,96.5,883.002076,5217,7306.166667,7378.5,1755.9218,2022.6,1372,1620.077406,1257,1205,1071.706738,137,145.666667,145.5,12.17648,12.2,10,8.526429,10.5,10.5,4.203173,13408,18459.16667,18955.5,3494.17718,3513.4,2714,3594.966523,3135,2493,2529.680349,3226,3994.5,4050,427.106895,366,154,500.673047,290.75,68.5,490.582222,288,419.833333,439.5,68.291776,55.4,31,66.093116,46.25,13,73.391076,28,28,28,0,0,0,0,0,0,0,6673,8772.666667,8905.5,1122.372606,890.8,452,1340.255647,804,200.5,1324.396466,739,1175,1256.5,237.932764,193.8,126,213.953733,194,85.5,235.911,2006,2413,2433.5,235.031913,231.2,120,285.863954,179.5,101,211.629393,1439,1384.333333,1358.5,542.737751,464.6,426,341.196131,275.5,280,165.46198,1
2038,41539.5,43663,28901.68812,15094,14397,3410.63198,4965.75,5116,2212.852062,0.609997,3341,4377.666667,4473.5,617.04122,572,338,698.635456,489,211,611.130101,716,985,1011,146.335232,133.6,144,112.635696,108.5,82,111.933016,130,130.333333,131,11.673331,8,11,6.519202,9.75,11.5,4.573474,7720,9390.666667,9336,1390.809213,1375.6,816,1277.883132,787.25,202,1281.946534,2707,3107.666667,3085.5,338.087957,353.4,160,354.416845,229.75,181.5,252.540921,252,372.666667,386.5,63.364554,51,36,53.061285,50,25.5,56.397399,28,28,28,0,0,0,0,0,0,0,5888,7469.333333,7568.5,1026.475458,989.4,531,1107.667504,698.25,267.5,1023.645243,1297,1508.833333,1465.5,306.301431,305,249,213.404545,162.25,91,180.309687,2307,2918.666667,3009,308.820768,234.2,60,360.748805,212.75,59,346.064902,1102,1052.666667,1032,311.050907,281.4,143,205.164081,102.5,12.5,185.785719,1
3326,79355.5,83654.5,58057.87708,30050,28764,7529.333271,9354.5,10183.5,6951.128278,0.562299,5915,8153,8408.5,1146.406385,843.6,229,1371.162208,827.25,242.5,1316.784309,818,1335.166667,1340.5,287.503333,232.2,276,190.986125,231.5,233,43.216509,125,129.666667,128,8.891944,9,6,7.681146,10,9.5,5.354126,10412,13958,14318,1933.418941,1460.8,466,2168.449492,1766.5,949,2179.455819,4755,5845.333333,5930.5,596.772877,509,248,718.972531,506.75,248.5,588.243926,419,1060.166667,1189,315.824266,170.8,32,301.157268,170.75,15.5,319.701293,28,28,28,0,0,0,0,0,0,0,10562,14428.66667,14862.5,2028.684566,1593.8,605,2483.230497,1722.5,841,2012.182646,983,1557.333333,1665,307.244311,238.2,142,269.430325,284.5,193,261.016602,4326,5365.666667,5454,579.26908,578.6,391,655.621308,489,280,506.979947,1876,1845.833333,1784.5,467.566216,415.8,315,306.845564,191,198,140.79536,1
2774,60850.33333,69426,42266.71213,20708.8,18863,11598.79624,11033,7966.5,10816.01057,0.793251,3497,5215.666667,5569,855.761104,536,205,887.371117,573,86,1007.337084,2166,3711.166667,3590,1588.39484,1568.4,1437,1486.846092,1828.25,1807.5,455.065838,145,156.5,158,14.22322,13.8,12,6.572671,7.75,8,6.344289,11164,16039.16667,16732.5,3441.946508,3045.8,1679,3321.256344,3510.5,2854,2796.346366,2662,3532.5,3732.5,463.802868,381.4,132,467.020663,335.5,127,508.507293,271,836.833333,921,307.624717,183.2,139,201.679697,177.75,172.5,153.332699,28,28,28,0,0,0,0,0,0,0,6164,9076.666667,9692,1471.484647,956.8,425,1530.996473,1032,251.5,1697.829399,1464,1739.833333,1773,353.713114,298.2,318,242.070651,255.25,186,254.931854,2345,3454.166667,3633,557.513199,297.2,64,492.128743,363.25,144.5,523.844363,1276,1400.5,1330.5,437.408162,421,301,284.095055,210,215,129.974356,1
644,19794.66667,20271.5,14890.78959,7593.4,7653,1706.754903,1730.75,1659.5,1383.289407,0.554694,1161,1899.833333,2027.5,363.578556,204,51,378.495707,252.5,69,383.847626,497,856.833333,955,197.652641,123.4,58,115.129492,74.25,33.5,102.477233,94,103.666667,106,10.152175,9.6,8,4.335897,4,3,4.320494,2878,4588,4817,864.174288,571.2,191,852.345118,729.75,471,775.99157,950,1398.333333,1478,221.01101,131.2,54,223.654197,132.5,27.5,227.306694,76,154,156.5,49.83573,37.6,25,30.996774,32,27.5,22.55364,28,27.833333,28,0.408248,0.4,0,0.547723,0.5,0.5,0.57735,2059,3362.166667,3608.5,639.947941,361.6,79,662.150134,410.5,65.5,703.795662,405,638.166667,683.5,120.443209,91.2,60,101.107369,83,54,84.738814,840,1260.666667,1359,210.814294,153.6,98,212.369489,168,67,237.941169,421,495.5,454.5,127.333813,129.2,111,98.30412,77.75,66.5,57.904375,1
4246,69865.83333,76769,44409.4069,23829.8,20488,6871.287994,5167.25,3665.5,4351.335456,0.670774,6330,6820.5,6399.5,1173.272134,1134.6,943,974.17288,630,516.5,309.342313,3322,5558.666667,5803.5,1291.235636,1497.8,1303,1005.210774,1129,1127.5,622.626159,102,85,86.5,11.045361,7.4,4,5.128353,7.25,9,4.193249,12234,14465.33333,14387.5,2218.602052,2438.8,1438,2370.105842,1818,1805,1394.27257,5559,5584.666667,5402,943.866234,857,774,575.246469,341,416.5,181.242011,456,951.666667,1012.5,269.49632,269.2,182,288.725995,217.25,126,253.003788,26,26.5,26.5,0.547723,0.6,1,0.547723,0.75,1,0.5,12637,13006.66667,12479.5,2511.430403,2320.8,1877,1687.57865,1083.25,1130,457.537157,1790,1835.5,1785.5,506.328253,419.4,327,205.903618,249.75,228,192.598676,6515,6937.166667,6631.5,736.996992,779.2,386,714.758491,427.25,433,359.132636,4101,2917,3184,1227.362375,543.2,434,487.952559,529,460.5,321.586691,1
825,22328.16667,23218.5,15992.62014,8369.8,8135,1379.150898,1739,1872.5,1320.086108,0.48021,1718,2675.333333,2850.5,474.424142,327.6,111,523.130768,320.25,48,567.508223,590,1054.833333,1116,236.188413,158.6,76,189.683421,145.75,75.5,189.184874,71,72.833333,71.5,4.91596,5,2,4.242641,2.25,1.5,2.872281,3447,4937.166667,5090,791.406954,668.2,318,923.920018,604.25,213.5,882.927847,1195,1587.5,1632,207.874722,171.4,80,237.862986,161.25,50,236.072552,372,862,913.5,252.429,176.8,71,211.0526,210,150.5,208.216234,27,27.166667,27,0.752773,1,1,0,0,0,0,3565,5309.666667,5551,891.610827,735,272,1011.586872,600,105.5,1026.840137,555,541.666667,522,199.32854,148,116,94.617652,144.25,166,77.689017,1329,2164.666667,2237.5,439.38897,263.2,132,347.965084,297,148,349.441459,392,411.166667,400.5,152.93321,123.8,129,87.631045,93.5,91.5,68.985506,1
2650,54412.66667,55050,39279.47987,20206,21790,4034.182259,4575,3673,3609.371136,0.575212,4607,6389.5,6575,961.907636,750.6,303,1076.833692,810.75,300,1142.645286,3917,5599.166667,5396.5,1332.032344,1332,1019,1349.720897,1072.25,664.5,1077.84457,118,117.5,119,9.690201,8.6,7,9.864076,13.25,11.5,9.17878,10793,15212.16667,15346,2759.981769,2376.4,1280,2917.524687,2334.25,1005,2986.7115,3576,4302,4312.5,466.759467,410.4,230,488.178553,381,157,500.434478,617,1353.666667,1473.5,376.008333,324.6,190,325.900752,248.5,89,365.050225,28,28,28,0,0,0,0,0,0,0,8741,11595.66667,11869,1644.273416,1421.6,757,1802.846998,1259.75,380,1880.741587,912,1313.5,1385,284.294038,243,267,208.11295,209.75,194,188.379714,3961,5014.833333,5015.5,597.129606,523.2,259,708.949716,554.75,334.5,638.550637,1739,1642,1619,536.375242,456.2,338,292.613568,177,167.5,159.82699,1
1829,48955.66667,51161.5,35753.07854,19679,22739,7649.617801,8481.75,7072.5,7970.897539,0.49553,3691,4971.166667,5308,686.990951,498.2,165,696.144884,547.75,266.5,735.419778,3939,5381.833333,5050,1275.564568,1283,834,1306.037136,879.25,596,977.728447,129,119,121.5,9.143304,5.2,5,3.420526,4.75,4,2.362908,9578,12451.5,12649.5,2127.734358,2058.4,1370,2065.018717,1593,911.5,1846.746869,3255,4189.833333,4474,517.204183,381,58,524.546471,438.75,276.5,551.635976,187,434.166667,474,124.703515,83.6,49,98.286825,76.25,54.5,67.386324,28,28,28,0,0,0,0,0,0,0,6499,8647.166667,9195,1188.376441,909.6,226,1205.301332,966.25,496.5,1319.391874,756,893.5,926.5,181.56514,192.6,156,124.534333,134,126.5,57.242176,2062,2659.666667,2791.5,311.725948,223.8,96,273.927363,217.5,129.5,262.394741,1842,1825.166667,1846,681.852599,537.2,545,243.464987,303.5,283.5,197.383721,1
3466,84008.16667,81133.5,64540.25555,33888.4,35523,4975.4785,4281.5,4650.5,2438.100695,0.642447,5395,7410.5,7794,992.299098,603.2,127,1103.291757,650,70.5,1199.673011,4001,5435.833333,5101,1288.723464,1283.6,904,1319.95087,955.25,690.5,920.663303,153,146.5,150,15.436969,15,14,12,15.75,12.5,11.324752,13608,17761,17641.5,2656.950733,2421.4,1514,2960.730028,1975.75,797,2806.936928,4329,5549.166667,5787.5,603.404149,400.4,133,677.166745,399,124.5,627.661799,436,573.666667,589,72.176635,60.2,69,55.656985,35.25,33.5,32.775753,28,28,28,0,0,0,0,0,0,0,9024,12267,12852.5,1595.933833,972.4,153,1769.244556,1016,115,1866.453678,1576,2233,2330.5,368.404126,296.4,220,293.984353,265.25,183,261.492352,3889,4705,4771.5,434.834681,400.8,298,488.517349,372.25,225.5,387.804397,1813,1775.666667,1689,509.717046,469.8,445,276.800831,178.25,193,32.26324,1
3307,85179.33333,87911,61576.08093,31201.4,34217,8283.005391,7459.5,6551,6742.817438,0.731314,4522,5898.166667,5982,766.125425,681.6,407,893.141254,607,281.5,841.373084,942,1236.333333,1277,153.54044,144.2,84,178.124114,111,63.5,116.673333,130,132.5,138.5,19.295077,13.4,4,16.009372,22,25,18,8567,10551.5,10146,1701.601804,1563.8,1164,1610.865668,1428.25,884,1497.490874,3471,4262.5,4302,438.844278,377.6,180,534.072373,330.75,128.5,466.352067,437,558.166667,569.5,95.00614,97.4,86,95.064715,74.25,59,69.701148,28,28,28,0,0,0,0,0,0,0,6929,8994.166667,9103.5,1139.83357,998.2,581,1337.709124,905.75,389.5,1264.149088,646,982.166667,1057.5,206.549187,173.2,155,200.810109,159.75,78.5,223.890412,2024,2262.166667,2171.5,241.905284,242.6,220,247.526362,154.75,97,172.832048,800,801.5,760,240.473491,219.6,202,109.75336,102,90,55.287129,1
1487,38570,39812.5,27859.3993,14006.8,15885,4302.576461,3844.25,2818.5,3582.912816,0.570169,2608,3988.333333,4213,691.937184,492.6,211,762.614778,536.75,131.5,825.631223,2769,4873.666667,5196,1265.445323,1492.6,1458,942.41355,1107.5,1070.5,625.420658,99,100.833333,102,4.535049,5.6,4,5.07937,5,5,4.396969,8001,12660.33333,13792.5,2560.625835,2129.4,802,2696.739476,2119,1089.5,2623.209612,2034,2675.333333,2796,347.679546,264.4,104,370.038917,270,81,419.831712,385,1008.833333,1076.5,319.908997,209.6,91,307.254455,289.75,211,244.1562,28,27.333333,27.5,0.816497,0.8,1,0.447214,0.25,0,0.5,5149,7542.666667,7854.5,1256.479632,1014.8,561,1402.040014,1110,434.5,1416.844616,935,956,946,202.531973,180.6,155,79.305107,53.75,28.5,68.621547,1807,2954,3127.5,570.221711,324,91,529.308983,383.25,168,530.059981,1126,1081.333333,1071.5,444.393819,383.8,330,225.301354,177.75,183,87.355118,1
